,Temp_OXid,ppm,Pressure,Oxid_time,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,temp_softbake,pr_thickness,Wavelength,exp_time,lense,Thin F4,Temp_Etching,Source_Power,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,flux_rate1,flux_rate2,flux_rate3,flux_rate4,target_bool,type_dry,type_wet,Vapor_H2O,Vapor_O2
438,956.31482193,34.68,0.205,135,13.304,15.015999999999998,19.998,204.569,90.0,91.432,1.8814189500093863,365,39868.585,0.6393257128043803,557.0,71.625,51.508,5.999997e+17,31763.653,99.34,883.0,157,2589151000000000.0,1.3511981285714286e+16,-2300837500000000.0,839749166666666.6,0,1,0,0,1
439,993.70655818,33.83,0.224,69,13.838,15.207,19.995,197.789,90.0,94.151,1.920532757364952,436,48073.795999999995,0.8331629425939266,266.0,69.329,51.433,6.000004e+17,31580.222,104.285,898.0,155,3951104233333333.5,5614620000000000.0,-689758125000000.0,832425277777777.8,0,0,1,1,0
440,1183.5383622000004,33.38,0.219,140,13.856,15.025,20.003,204.86900000000003,90.001,91.196,1.9054880734164863,436,47720.2,0.8493859485069509,471.0,71.46600000000002,51.87600000000001,6.000007e+17,32274.385,103.15,898.0,153,2494144133333333.0,1954803857142856.8,244075937500000.0,835239166666666.6,1,1,0,0,1
441,1027.895912,30.74,0.208,156,15.422,15.087,19.994,194.462,90.0,90.395,1.9722900424264331,436,46927.988,0.8023732581507136,354.0,71.554,50.636,5.999989e+17,32210.028,104.871,924.0,157,2248787000000000.0,1.1608338857142858e+16,-1847551562500000.0,835592777777777.8,0,0,1,1,0
442,1210.2410455999998,33.7,0.221,179,18.142,14.957,19.992,202.881,90.001,91.46,1.9919740528232663,365,39621.115,0.6879277167019425,424.0,70.79899999999998,51.133,6e+17,31549.184,104.859,881.0,154,2509813333333333.0,7568769714285714.0,-989276250000000.0,834965277777777.8,0,1,0,0,1
443,1108.3562713,40.49,0.196,94,16.95,15.094,19.996,198.198,90.0,91.015,1.985351272480841,365,39953.265,0.8263209249361015,319.0,70.839,51.372,5.999989e+17,32087.646,103.005,895.0,157,2964853833333333.0,7077699000000000.0,-919214062500000.0,835873888888888.9,0,0,1,0,1
444,1190.9567271,36.9,0.204,117,13.632,14.864,20.002,202.677,89.999,93.648,1.9698398035174716,365,39774.05,0.7199040653870126,360.0,72.306,50.665,5.999971e+17,31501.258,102.754,910.0,153,4064103666666666.5,8798558571428571.0,-1416124062500000.0,830738888888888.9,0,0,1,0,1
445,1188.9021699999996,35.37,0.198,127,14.671,15.045,20.002,202.968,89.999,93.313,1.9591775325491276,436,47546.67200000001,0.8672302337145699,337.0,71.503,50.367,5.999997e+17,30658.962000000003,103.386,922.0,153,5187057333333333.0,1852878571428571.5,17983125000000.0,832332777777777.8,0,1,0,0,1
446,1011.7493298,34.45,0.194,101,15.119000000000002,14.96,20.003,201.552,90.0,92.774,1.997811809900512,365,39182.02,0.7106310403638431,506.0,72.064,51.40600000000001,5.999999e+17,31542.357000000004,100.201,905.0,151,3652865000000000.0,1.386829e+16,-2487680625000000.0,830154722222222.2,0,0,1,1,0
447,1259.8264246,37.72,0.206,145,18.168,15.036,20.0,199.473,90.0,90.088,1.959868940191592,405,43838.415,0.8491651972264795,435.0,71.033,50.453,5.999984e+17,31487.108,102.624,885.0,154,4399894000000000.0,4732035714285714.0,-551364062500000.0,832250833333333.4,0,0,1,0,1
448,1132.4174728,34.57,0.198,103,15.812,14.892,19.995,194.278,90.0,94.13,2.012745209343096,405,44114.22,0.7927668345505403,337.0,71.134,50.369,6e+17,31179.148,103.458,904.0,153,1002488666666666.6,3016627000000000.0,134559062500000.0,831344722222222.2,0,1,0,0,1
449,1130.1808322000004,33.18,0.18,129,14.143,15.04,19.994,197.191,90.0,89.63600000000002,2.01768469136924,405,43885.395,0.8497478032445679,268.0,70.685,50.708,6.000001e+17,32292.179,100.414,904.0,158,2491304500000000.0,1.3872063285714286e+16,-2363653437500000.0,837039444444444.5,0,1,0,1,0
450,1081.3557359,35.95,0.217,133,11.261,15.056,19.99,197.239,90.001,91.353,1.8770478602019265,436,45870.252,0.8654983761980007,398.0,68.15,50.463,5.999997e+17,31684.211,101.7,905.0,156,2504854033333333.0,7231976000000000.0,-906771250000000.0,831257500000000.0,0,1,0,0,1
451,1181.7563442,35.61,0.195,146,17.393,15.062,19.998,202.38,89.999,92.542,1.8582822634715537,436,47755.515999999996,0.8160408170140768,435.0,73.081,51.389,5.999979e+17,31473.404,102.852,903.0,155,3083219666666666.5,9555082857142858.0,-1474134062500000.0,828850000000000.0,0,1,0,0,1
452,862.01127574,29.07,0.195,56,13.311,15.06,19.996,202.275,89.999,92.904,1.9396331005971248,436,47094.10400000001,0.7957511270099104,337.0,71.234,51.688,5.999986e+17,32007.126,99.669,899.0,157,2301062666666666.5,7306327142857142.0,-919136875000000.0,836800000000000.0,0,0,1,0,1
453,1067.2816233,40.33,0.196,112,13.475,15.091,19.995,199.276,90.001,93.915,1.8605496705541742,365,39492.27,0.7354363454656823,207.0,70.28699999999999,50.762,5.999992e+17,31068.324,101.929,903.0,152,2572724333333333.0,7426729428571429.0,-985026875000000.0,833735833333333.4,0,1,0,1,0
454,1030.2701046,36.79,0.212,181,15.959,14.992,19.993,206.314,90.0,91.425,1.9818220156447888,436,46773.644,0.8806746452557692,298.0,71.399,51.216,6.000015e+17,31559.957,102.648,894.0,157,3026712000000000.0,6590740000000000.0,-841489375000000.0,834205555555555.5,0,1,0,0,1
455,1114.5866082,33.47,0.199,118,18.878,15.087,19.997,203.115,90.0,93.546,1.9481287206292184,365,39116.32,0.6826487519684598,511.0,72.158,51.151,6.000023e+17,32335.265,104.012,902.0,154,875587000000000.0,5785958714285714.0,-454127500000000.0,834897222222222.2,0,1,0,0,1
456,1096.4115442,31.53,0.213,154,11.140999999999998,14.958,19.998,206.371,90.001,91.442,2.0098540252677406,436,46842.53200000001,0.8455200044990973,291.0,71.972,50.805,6.000011e+17,32053.209,103.613,899.0,159,4488060000000000.0,5769500000000000.0,-785499062500000.0,832305277777777.8,0,0,1,0,1
457,1089.2616674,30.59,0.204,168,17.163,14.873,19.999,194.586,89.999,91.057,1.8822665768807083,405,43920.225,0.7647194329369381,630.0,70.657,50.916,6e+17,31181.515,102.502,902.0,149,821954000000000.0,6395038571428571.0,-577420312500000.0,827022777777777.8,0,1,0,1,0
458,1142.0060701,27.16,0.229,152,16.160999999999998,14.988,20.006,199.489,90.0,91.242,2.006769123067895,365,39529.865,0.7504235267027418,343.0,71.628,51.567,5.999988e+17,32463.943,103.367,900.0,153,3725343100000000.0,1.0118331428571428e+16,-1638112500000000.0,827598888888888.9,0,1,0,0,1
459,870.1430801000001,22.15,0.188,195,16.96,14.94,20.002,205.266,90.001,93.795,2.003224185028855,436,46449.26,0.80329128336837,98.0,68.846,49.99,5.999991e+17,32203.258,99.975,912.0,150,-447399966666666.7,-16970285714285.715,929106840625000.0,833922777777777.8,0,1,0,0,1
460,870.79498925,22.18,0.192,199,16.527,15.106,20.002,205.014,90.001,92.334,1.9983141503578743,436,47023.03599999999,0.7795333170036599,183.0,69.097,50.559,5.999996e+17,32196.245,101.397,913.0,152,-518997400000000.0,4933417314285714.0,-150770625000000.0,836835277777777.8,0,1,0,0,1
461,871.00322934,22.18,0.208,215,16.996,15.032,20.004,201.845,90.0,92.03,1.9716236209131968,436,46787.16,0.7862414951572214,195.0,70.485,51.093,6.000008e+17,32199.428,102.733,915.0,154,69577100000000.0,-141691041428571.44,937648915312500.0,830505000000000.0,0,1,0,0,1
462,871.49975321,22.18,0.211,218,16.867,14.954,19.996,200.993,90.0,91.466,1.9559274202226582,436,46956.764,0.7826130660482348,183.0,70.805,51.007,5.999982e+17,32197.27,102.517,915.0,154,-186345433333333.3,8733676471428571.0,-999147812500000.0,838592777777777.8,0,1,0,0,1
463,871.6910602,22.19,0.21600000000000005,223,16.648,15.029000000000002,20.002,199.811,90.0,91.033,1.9392810711572424,436,46779.748,0.7877188132907676,152.0,71.258,51.175,6.00001e+17,32198.727000000006,102.939,912.0,154,1342514466666666.8,3383432714285714.5,55860937500000.0,831361111111111.1,0,1,0,0,1
464,872.09640956,22.18,0.21600000000000005,223,16.398,14.952,20.003,199.192,89.999,90.947,1.9151097120022467,436,46930.168,0.7884866481721938,150.0,71.248,51.054,6.000002e+17,32200.232000000004,102.634,913.0,154,4373211333333333.5,5217324285714286.0,-664365937500000.0,837718888888888.9,0,1,0,0,1
465,871.88032535,22.18,0.21600000000000005,223,16.849,14.967,19.998,198.879,90.0,91.144,1.918838254722381,436,47244.524000000005,0.7914336384709357,62.0,71.248,51.153,6.000015e+17,32202.697,102.883,917.0,154,-36454500000000.0,3534054385714285.0,139200000000000.0,834151388888888.9,0,1,0,0,1
466,872.35414545,22.2,0.217,224,17.185,15.077,19.998,199.287,90.00200000000002,90.663,1.9282328894603624,436,47018.24,0.7949096610694817,143.0,71.378,51.38,6.000001e+17,32198.538,103.449,912.0,155,3579866666666666.5,-1758215689090545.8,939879369488557.0,831218611111111.1,0,1,0,0,1
467,872.41419682,22.2,0.217,224,16.813,14.937,20.001,197.828,90.0,90.511,1.9003242889876264,436,46852.56,0.7966569642618957,113.0,71.36,50.989,5.999983e+17,32200.315,102.473,908.0,154,1666185333333333.2,1.3239798857142858e+16,-2168547812500000.0,834839444444444.5,0,1,0,0,1
468,872.35536954,22.21,0.21600000000000005,223,16.699,15.044,19.998,199.187,90.001,91.195,1.9263638244511483,436,47173.892,0.7946836393594413,178.0,71.225,51.355,5.999991e+17,32200.324,103.388,912.0,155,529949333333333.3,97967857142857.14,839227406250000.0,827468333333333.4,0,1,0,0,1
469,872.55656745,22.21,0.21600000000000005,223,16.055999999999994,15.024,20.004,199.193,89.999,91.182,1.9263042489065696,436,47207.9,0.7854652890998676,241.0,71.244,51.355,5.999989e+17,32201.779,103.387,913.0,155,3431642000000000.0,3939147142857143.0,-279978750000000.0,826869166666666.6,0,1,0,0,1
470,872.18361106,22.19,0.21600000000000005,223,15.741,15.053,20.002,199.35,90.001,91.333,1.9435605670132199,436,47447.7,0.7892574101495606,165.0,71.221,51.61,5.999997e+17,32300.362,104.024,916.0,156,4185259333333333.5,1601515714285714.2,136141562500000.0,838977500000000.0,0,1,0,0,1
471,872.4719636,22.19,0.217,224,16.839000000000002,14.96,19.996,199.805,90.0,91.67,1.9341099298992948,436,47472.988,0.7835652578666537,136.0,71.37100000000002,51.651,5.999971e+17,32299.266,104.129,917.0,156,-92275590000000.0,2021740838571428.5,492332500000000.0,835046666666666.6,0,1,0,0,1
472,872.0302876000002,22.19,0.217,224,16.674,15.07,20.0,200.224,89.999,91.55,1.9416732611483236,436,47452.932,0.7909670115960117,192.0,71.321,51.618,6.000011e+17,32300.914,104.045,917.0,156,2913496000000000.0,7831554285714286.0,-1092036562500000.0,833334166666666.6,0,1,0,0,1
473,872.50880531,22.21,0.217,224,16.548,14.905,19.997,200.135,90.0,91.947,1.9423283899512755,436,47742.872,0.783189449216631,167.0,71.375,51.608,5.99999e+17,32300.515,104.019,922.0,156,-396062466666666.7,1.2289306057142858e+16,-1757842500000000.0,832483333333333.4,0,1,0,0,1
474,872.56577408,22.19,0.218,225,16.811,14.964,20.0,200.793,90.0,91.409,1.9499372403560549,436,47520.075999999994,0.7844534284752998,142.0,71.47,51.881,6.000003e+17,32297.604,104.702,917.0,157,2303187533333333.0,1763199857142857.2,310390000000000.0,833909444444444.5,0,1,0,0,1
475,872.3695462999998,22.17,0.217,224,15.987,15.047,19.998,200.125,90.0,91.643,1.9437052115805595,436,47462.088,0.7916405661319461,200.0,71.346,51.62600000000001,5.999993e+17,32299.646,104.065,917.0,156,1070148666666666.6,3212654142857143.0,105425312500000.0,832245277777777.8,0,1,0,0,1
476,872.25270333,22.12,0.21600000000000005,223,17.072,14.935,20.001,200.33,90.001,91.794,1.965714297677536,436,47456.856,0.7973606630529404,107.0,71.28399999999998,51.506,6.000011e+17,32300.541,103.766,917.0,156,4106686666666666.5,-1726745571428571.5,880814656250000.0,836319166666666.6,0,1,0,0,1
477,871.97502601,22.11,0.217,224,16.87,14.996,20.001,200.338,90.0,91.771,1.9416696646219664,436,47486.068,0.7920691352821383,53.0,71.345,51.632,5.999989e+17,32300.313,104.08,917.0,156,4641708333333333.0,8004638571428571.0,-1296911562500000.0,833101388888888.9,0,1,0,0,1
478,871.32012453,22.12,0.217,224,17.148,14.973,20.005,201.015,90.0,92.076,1.9516089109380057,436,47702.32399999999,0.7888589950732499,228.0,71.322,51.699,5.999998e+17,32300.421,104.248,920.0,156,-181345333333333.3,-132549600000000.0,916675256250000.0,836044444444444.5,0,1,0,0,1
479,871.51564063,22.1,0.218,225,16.694000000000006,15.105,20.003,201.475,90.0,92.009,1.9422061770872203,436,47670.932,0.7981167373866437,182.0,71.411,51.862,5.999988e+17,32300.241,104.656,919.0,157,888073666666666.6,404768428571428.56,726106312500000.0,828489444444444.5,0,1,0,0,1
480,871.53129816,22.11,0.217,224,16.660999999999998,14.898,19.999,201.129,90.0,92.478,1.9526376826843264,436,47986.16,0.8022108637014302,136.0,71.383,51.928,6.000001e+17,32296.539,104.819,925.0,157,809172133333333.4,2540175428571428.5,281661250000000.0,838344166666666.6,0,1,0,0,1
481,872.31374778,22.1,0.219,226,16.157,15.019,19.997,202.083,90.0,91.649,1.9714722293829543,436,47537.515999999996,0.8002657763403994,160.0,71.517,52.139,6.000012e+17,32197.085,105.348,915.0,158,1165902833333333.2,6147331571428571.0,-544837187500000.0,835907777777777.8,0,1,0,0,1
482,871.16391905,22.1,0.21600000000000005,223,17.257,15.055,19.997,200.38,90.0,92.17,1.9404942283345032,436,47672.24,0.7788231553412801,132.0,71.304,51.74800000000001,5.999988e+17,32197.037,104.369,920.0,157,311394000000000.0,2256554428571428.5,372710000000000.0,836081111111111.1,0,1,0,0,1
483,871.4705615,22.1,0.21600000000000005,223,17.28,14.954,19.998,200.637,90.0,91.839,1.9405430208883196,436,47613.38,0.7781976157881303,145.0,71.296,51.87600000000001,6.000012e+17,32199.163,104.691,917.0,157,287534633333333.3,3285871714285714.5,166029375000000.0,833405000000000.0,0,1,0,0,1
484,871.76830506,22.09,0.217,224,17.19,14.968,20.0,200.409,89.999,91.864,1.9465898610182892,436,47668.316,0.78871914543366,114.0,71.4,51.904,6.000014e+17,32201.077,104.76,918.0,157,1858828000000000.0,1560063000000000.0,382536562500000.0,831940277777777.8,0,1,0,0,1
485,871.28766851,22.1,0.217,224,16.27,15.041,20.0,200.856,90.0,91.992,1.9484968412787658,436,47816.556,0.7884495753945864,210.0,71.385,51.894,6.000012e+17,32200.053,104.734,920.0,157,825094900000000.0,1500051285714285.8,521460000000000.0,834665000000000.0,0,1,0,0,1
486,872.16752949,22.1,0.219,226,16.624000000000002,15.066,19.999,201.343,90.0,91.995,1.9429726718898002,436,47786.908,0.7896505072055608,191.0,71.52,52.092,6.000002e+17,32198.19,105.23,919.0,158,3307528333333333.0,8600488571428571.0,-1298655937500000.0,833286111111111.1,0,1,0,0,1
487,870.85492249,22.1,0.219,226,16.706,14.957,20.004,201.388,90.0,92.461,1.955233972059164,436,47949.1,0.7864655767985441,180.0,71.539,52.101000000000006,6.000019e+17,32199.503,105.251,924.0,158,531124333333333.3,-426451617142857.1,938754353750000.0,830411944444444.5,0,1,0,0,1
488,871.32505019,22.11,0.219,226,15.742,15.039,19.998,201.048,90.0,92.843,1.9531958896683983,436,48191.515999999996,0.8079894590732953,241.0,71.544,52.168,6.000008e+17,32200.371,105.42,929.0,158,1756219333333333.2,7350777857142858.0,-869223437500000.0,832841111111111.1,0,1,0,0,1
489,871.90263189,22.1,0.22,227,16.097,15.052,19.995,202.063,90.0,92.313,1.9612182104829348,436,48266.944,0.8018169613711805,210.0,71.695,52.326,6.000016e+17,32202.607000000004,105.815,929.0,159,-211513966666666.62,8402693014285714.0,-916303437500000.0,837516388888888.9,0,1,0,0,1
490,872.37282303,22.09,0.22,227,16.81,14.916,19.998,201.574,90.001,91.672,1.947834340027816,436,47816.556,0.7824866564488745,136.0,71.608,52.369,5.999991e+17,32201.147,105.922,921.0,159,3239368666666666.5,-916696428571428.6,770259218750000.0,835276666666666.6,0,1,0,0,1
491,871.87443868,22.08,0.219,226,16.805999999999994,14.863,19.999,200.921,90.0,91.667,1.9306647416341984,436,47572.39599999999,0.7794510948069964,198.0,71.56,51.699,6.000001e+17,32200.629,104.247,917.0,156,1607682333333333.2,1.4877417285714286e+16,-2526905000000000.0,834640833333333.4,0,1,0,0,1
492,871.70721459,22.05,0.217,224,17.095,14.914,20.0,200.286,90.001,91.31,1.9304050539694508,436,47244.96,0.7900754920756877,186.0,71.39699999999998,51.598,6.000014e+17,32201.877,103.995,911.0,156,3154009333333333.0,-1473782957142857.2,928492834375000.0,832430833333333.4,0,1,0,0,1
493,870.5105735,22.03,0.217,224,16.473,14.978,19.996,199.381,90.001,91.497,1.927971855937033,436,47354.39599999999,0.7902530622306162,195.0,71.348,51.548,6e+17,32199.828,103.871,913.0,156,-310058516666666.7,851673792857142.9,750816687500000.0,831387222222222.2,0,1,0,0,1
494,871.45617462,22.04,0.217,224,17.239,14.966,19.995,199.125,90.0,91.532,1.9331782309499568,436,47490.864,0.7873702915798332,270.0,71.363,51.57100000000001,6.000007e+17,32202.069,103.928,914.0,156,-304981699333333.3,1966658342571428.5,506311875000000.0,834058611111111.1,0,1,0,0,1
495,871.28892543,22.03,0.218,225,16.812,15.039,19.997,199.951,90.0,91.009,1.921201281160128,436,47220.108,0.7878668505022651,185.0,71.49600000000002,51.729,5.99999e+17,32200.463,104.322,910.0,156,661024000000000.0,4568692571428571.0,-192379062500000.0,834870000000000.0,0,1,0,0,1
496,872.20621228,22.05,0.217,224,16.467,14.944,20.003,198.914,90.0,90.769,1.919153324584556,436,47106.312000000005,0.7855162337018894,363.0,71.36399999999998,51.523,5.999995e+17,32201.824,103.807,908.0,156,2550349766666666.5,4895875428571429.0,-403053125000000.0,836108333333333.4,1,1,0,0,1
497,871.50211527,22.06,0.21600000000000005,223,16.468,14.918,20.003,198.11,90.0,91.265,1.9155371244271933,436,47490.864,0.7802252274016531,243.0,71.298,51.41,6.000009e+17,32198.962000000003,103.525,915.0,155,2946526333333333.0,3633076428571429.0,-166620312500000.0,830624722222222.2,0,1,0,0,1
498,871.50470097,22.05,0.219,226,17.202,15.109000000000002,20.006,200.097,90.0,91.5,1.9351194725898564,436,47603.352,0.7859863678235929,281.0,71.556,51.932,6.000002e+17,32203.539,104.83,916.0,157,-571675533333333.4,30703257142857.145,916812025000000.0,834726944444444.5,0,1,0,0,1
499,871.80098572,22.03,0.219,226,17.96,15.011,19.997,199.352,89.999,90.816,1.9288524199912684,436,47234.06,0.7940396036358272,326.0,71.56,51.904,5.999987e+17,32200.183,104.759,911.0,157,-441292733333333.3,1.6369835885714286e+16,-2660173750000000.0,831661944444444.5,0,1,0,0,1
500,870.53538305,22.04,0.218,225,16.942,14.933,20.0,198.157,90.001,91.354,1.9160815861233216,436,47729.356,0.78774300787743,345.0,71.456,51.51,5.999992e+17,32195.713,103.775,919.0,156,813781333333333.4,2706861857142857.0,219972500000000.0,834849166666666.6,0,1,0,0,1
501,871.4795899000002,22.04,0.22,227,16.878,14.954,19.999,200.323,90.0,91.072,1.9211192863408109,436,47929.044,0.7882229369258943,325.0,71.648,52.03,6.000017e+17,32200.514,105.075,920.0,158,735496933333333.4,4490101142857143.0,-134397187500000.0,835915277777777.8,1,1,0,0,1
502,871.14314497,21.96,0.22,227,15.955,15.007,20.003,199.256,90.0,90.916,1.9278368890752968,436,47849.692,0.7844830688401886,365.0,71.65100000000002,52.084,6.00002e+17,32201.656000000006,105.21,920.0,158,2699172333333333.0,7732587571428571.0,-1039206875000000.0,831424444444444.5,1,1,0,0,1
503,871.01062097,21.94,0.22,227,16.326,15.055,20.003,199.396,90.0,90.657,1.907137785444265,436,47564.548,0.7806107742190761,625.0,71.633,51.986,6.000002e+17,32199.318,104.965,915.0,157,2762764333333333.0,3786986000000000.0,-182100625000000.0,832259722222222.2,1,1,0,0,1
504,871.47482083,22.13,0.213,220,16.868,15.11,20.0,202.855,89.999,92.945,1.9691076439246629,436,46976.82,0.792408868436501,50.0,70.995,50.934,6.000004e+17,32302.153,102.335,916.0,154,1155293166666666.8,839476428571428.6,633850437500000.0,830093333333333.4,0,1,0,0,1
505,871.39598595,22.14,0.213,220,17.421,15.069,20.001,203.441,90.0,93.683,1.9997637918391915,436,47230.57200000001,0.7972688057608158,214.0,70.95,51.06,5.999993e+17,32298.512,102.651,920.0,154,1276642666666666.8,-744745842857142.9,936522809375000.0,831697222222222.2,0,1,0,0,1
506,872.38893671,22.14,0.213,220,17.509,15.029000000000002,20.001,204.091,90.0,93.935,2.012008792941528,436,47586.78400000001,0.7874029968269103,136.0,71.01100000000002,51.492,5.999998e+17,32298.272,103.731,928.0,156,128691333333333.31,985309428571428.6,680870281250000.0,831129444444444.5,0,1,0,0,1
507,872.88028814,22.14,0.215,222,16.877,14.896,19.995,205.68400000000003,90.0,92.576,2.0053029528452746,436,46854.304000000004,0.7873319019302272,95.0,71.15899999999998,51.537,6.000006e+17,32302.224,103.843,913.0,156,404031333333333.3,2588419857142857.0,321524687500000.0,834218333333333.4,0,1,0,0,1
508,871.80845558,22.15,0.213,220,16.717,14.888,20.002,202.524,90.001,92.969,1.9801740684070483,436,47116.776,0.7944287947640584,151.0,70.97399999999998,51.127,5.999987e+17,32300.691000000006,102.818,918.0,154,1882218000000000.0,1.3614527571428572e+16,-2280098750000000.0,833045277777777.8,0,1,0,0,1
509,872.3073461000001,22.23,0.213,220,16.684,14.95,19.999,203.733,89.999,93.218,1.9807564599526115,436,47290.74,0.7891759808136114,53.0,70.95,51.203,5.999998e+17,32299.17,103.007,920.0,155,6053451333333333.0,5345274285714286.0,-863105000000000.0,834006388888888.9,0,1,0,0,1
510,871.55135347,22.16,0.212,219,17.102999999999998,14.937,20.0,204.448,90.0,93.574,2.0098178878173267,436,47583.295999999995,0.8004259147069083,148.0,70.90899999999998,51.425,6.000008e+17,32299.206,103.562,924.0,155,2261046666666666.5,128756714285714.28,655978781250000.0,835843333333333.4,0,1,0,0,1
511,872.24084414,22.17,0.214,221,16.597,14.956,19.997,204.603,90.0,92.934,1.9834162852261457,436,46971.15200000001,0.7974292052959542,188.0,71.054,51.231,6.000001e+17,32302.035,103.077,913.0,155,4852780666666667.0,1.4863732857142858e+16,-2834454375000000.0,832109722222222.2,0,1,0,0,1
512,871.7324707999999,22.15,0.21,217,16.756,14.922,19.995,202.727,90.0,92.755,1.9785987088986647,436,46740.508,0.7925024902027789,221.0,70.693,51.008,5.999988e+17,32299.62,102.519,910.0,154,-15135866666666.664,6351313100000000.0,-478288750000000.0,834144722222222.2,0,1,0,0,1
513,871.65186099,22.15,0.21,217,16.343,14.994000000000002,20.003,202.346,89.999,92.354,1.9592009831333788,436,46626.712,0.771105475202592,256.0,70.665,50.887,6.000005e+17,32301.028,102.218,907.0,153,1491202000000000.0,-902816307714285.8,936108442312500.0,834449166666666.6,0,1,0,0,1
514,871.34130369,22.15,0.209,216,15.890999999999998,15.017,20.001,201.798,90.0,92.819,1.968286058594949,436,47011.264,0.7752075813879061,191.0,70.586,50.914,5.999993e+17,32301.566000000006,102.284,912.0,153,5636945333333333.0,9698551428571428.0,-1778223437500000.0,832276388888888.9,0,1,0,0,1
515,872.00342328,22.15,0.211,218,16.954,14.899,19.997,203.082,90.0,92.306,1.9820003235649903,436,46693.856,0.7958106773699553,224.0,70.748,51.262,5.999993e+17,32299.398,103.155,907.0,155,528383633333333.3,645904428571428.6,737734968750000.0,833470277777777.8,0,1,0,0,1
516,871.39330333,22.15,0.21,217,16.406,14.939,20.001,202.085,89.999,93.387,1.959655249570562,436,47581.988,0.7939889934186326,122.0,70.693,50.996,5.999999e+17,32297.597,102.491,923.0,154,2304155666666666.5,-1074150528571428.6,927761240625000.0,837500277777777.8,0,1,0,0,1
517,871.74126662,22.17,0.213,220,16.442999999999998,14.913,20.004,204.517,89.99799999999998,93.2,1.9987760476873708,436,47329.98,0.7887904910944469,236.0,70.98,51.72,5.999995e+17,32298.998,104.3,919.0,156,41221000000000.0,-210094285714285.7,940377500000000.0,830774166666666.6,0,1,0,0,1
518,872.03760846,22.17,0.212,219,16.222,15.128,20.001,202.992,90.001,93.177,1.9850148991646157,436,47313.84799999999,0.7935785660981781,286.0,70.908,51.437,6.000002e+17,32298.324,103.594,919.0,155,212419000000000.0,4170365000000000.0,-26828750000000.0,833088611111111.1,0,1,0,0,1
519,871.47797396,22.15,0.213,220,17.019000000000002,14.931,20.005,203.729,90.0,92.822,1.9691925654353053,436,47265.45200000001,0.774479136136024,174.0,70.984,51.358,5.999999e+17,32301.632,103.396,917.0,155,-140456246666666.69,-4153324742857.143,935460019162500.0,835140000000000.0,0,1,0,0,1
520,871.63700975,22.14,0.213,220,16.593,14.963,20.001,203.311,90.0,93.28,1.9888264876607855,436,47475.168,0.8024795883058845,136.0,70.929,51.567,5.999995e+17,32300.207,103.917,921.0,156,927230200000000.0,4326641428571429.0,-122780000000000.0,839604444444444.5,0,1,0,0,1
521,872.25252384,22.16,0.213,220,16.864,14.986,19.997,203.885,90.0,92.893,2.0093789249490928,436,47319.515999999996,0.7941871330755259,208.0,70.929,51.831,5.999995e+17,32296.267000000003,104.578,920.0,157,1198874633333333.2,4074723714285714.5,-81362812500000.0,830606111111111.1,0,1,0,0,1
522,872.18789019,22.17,0.214,221,17.768,15.056,20.002,203.915,90.0,93.599,1.9911803405411392,436,47686.628,0.8037547884244562,404.0,71.047,51.57899999999999,5.999996e+17,32299.096,103.946,926.0,156,-28604000000000.0,-34893880000000.0,932671051875000.0,835916111111111.1,1,1,0,0,1
523,871.87633821,22.18,0.214,221,16.266,15.075,19.995,204.393,90.0,93.526,2.0074158928796053,436,47603.788,0.7983242514794633,111.0,71.109,51.717,6.000001e+17,32301.184,104.294,926.0,156,1728221333333333.2,8537172857142858.0,-1136699062500000.0,836324722222222.2,0,1,0,0,1
524,872.15129608,22.16,0.215,222,16.985,15.119000000000002,20.003,203.99,90.0,92.831,1.9871071239484743,436,47072.304000000004,0.7773956176996578,217.0,71.133,51.574,6.000022e+17,32299.768,103.934,917.0,156,-263066750000000.0,-9989971042857.145,938676976478125.0,832283611111111.1,0,1,0,0,1
525,872.35149589,22.18,0.213,220,15.778,15.15,19.995,203.293,89.999,93.502,1.9876508829850748,436,47546.236,0.7909268356395986,177.0,70.946,51.451,5.999999e+17,32299.45,103.629,923.0,155,395558533333333.3,7594719428571429.0,-786909062500000.0,830318333333333.4,0,1,0,0,1
526,871.86829051,22.18,0.214,221,16.053,15.03,19.999,204.02,90.0,93.504,1.9919174162669244,436,47594.195999999996,0.796537619046749,193.0,71.033,51.592,5.999997e+17,32300.321,103.98,925.0,156,2181705633333332.8,7029459857142857.0,-833746875000000.0,832837500000000.0,0,1,0,0,1
527,871.88747133,22.18,0.215,222,16.584,15.0,19.998,204.503,90.0,93.713,1.9938196778737265,436,47779.932,0.7977210062262491,237.0,71.137,51.717,6e+17,32298.304,104.293,928.0,156,5015582000000000.0,1.1875877142857142e+16,-2176597500000000.0,827700833333333.4,0,1,0,0,1
528,872.34676392,22.17,0.21600000000000005,223,17.535,15.027,20.0,205.225,90.0,93.573,2.009812488535681,436,47849.255999999994,0.7880590972023901,255.0,71.234,51.851000000000006,5.999997e+17,32298.664,104.627,928.0,157,375219366666666.7,328897285714285.7,801961437500000.0,834730000000000.0,0,1,0,0,1
